4.861066666666666869e-01,4.552666666666666528e-01,5.832571428571429184e-01,4.787514285714286055e-01,5.639022222222221936e-01,4.609660606060606569e-01,6.012648018648019121e-01,3.855500000000000593e-01,5.644373626373626607e-01,5.455391483516484064e-01,5.540837203302373393e-01,4.844059803921568763e-01,5.081005347593583465e-01,5.837519504643962076e-01,6.422498564593300818e-01,5.113840350877192353e-01,5.634257575757575243e-01,5.472906499297804928e-01,5.788142173913043420e-01,5.057774557165861662e-01,5.562293410452892051e-01,5.242149776149775953e-01,5.179111063218391209e-01,5.333383597883596394e-01,5.553714216575923457e-01,5.391807993008104205e-01,5.494746815881778046e-01,5.127119042429526541e-01,5.201583193277310446e-01,5.171827187637804135e-01
5.513733333333332709e-01,5.655399999999999316e-01,5.426428571428572045e-01,5.196542857142857352e-01,5.278666666666667062e-01,4.778678787878788414e-01,5.919503496503496498e-01,5.473166666666667846e-01,5.975854945054945855e-01,4.971021978021977761e-01,5.485882146542827575e-01,5.651672549019607361e-01,5.446774212715389529e-01,5.912144822841417513e-01,6.111184688995215941e-01,5.480594736842104853e-01,4.901554112554112330e-01,5.549167397819571024e-01,5.329668405797101105e-01,5.867021739130434677e-01,5.389390872138717370e-01,5.828499796499797547e-01,5.403517241379309777e-01,5.626040674603173253e-01,5.289009074410162548e-01,5.370205971361476927e-01,5.456290840089701444e-01,6.167590955519086648e-01,5.211660504201680588e-01,5.339726809393380291e-01
5.295066666666666810e-01,6.474599999999999245e-01,5.523678571428570772e-01,5.409885714285713743e-01,4.667466666666666431e-01,4.988012121212121452e-01,5.942466200466199888e-01,5.145333333333333981e-01,5.692936263736264602e-01,5.117329670329670011e-01,5.830438183694530707e-01,5.953336274509803960e-01,5.682402257872846141e-01,5.622442105263157908e-01,5.866607655502392715e-01,6.192294736842105518e-01,5.603584415584415002e-01,5.139353400222965718e-01,5.499575603864735873e-01,6.552862721417068714e-01,5.993395200903820497e-01,5.835534391534391574e-01,5.673481465517241640e-01,5.939922949735449986e-01,5.376495099818511259e-01,5.296692520790295955e-01,5.327102876487838090e-01,5.254614952476195366e-01,5.468384873949579950e-01,5.712462740129311545e-01
6.302933333333332611e-01,4.892600000000000282e-01,5.396857142857142131e-01,4.851128571428571234e-01,4.836088888888889215e-01,5.332686868686868920e-01,5.777557109557109882e-01,5.555999999999999828e-01,5.258830769230770086e-01,5.184520604395604915e-01,4.854225696594426931e-01,5.666043137254901385e-01,5.666200831847890695e-01,6.000656621947024760e-01,6.126932535885167841e-01,5.794582456140351390e-01,5.774551948051948047e-01,5.498817602687167128e-01,5.485389613526570063e-01,5.864470209339773810e-01,5.813664284310835484e-01,5.128706552706553401e-01,5.527282122331691472e-01,5.550878637566137863e-01,4.932222262552933834e-01,5.367683252997157428e-01,4.971081504082570657e-01,6.091558184607758220e-01,5.760768067226890166e-01,5.507258536585364350e-01
5.122000000000000997e-01,5.962533333333333019e-01,6.435321428571428859e-01,6.156328571428572038e-01,5.712266666666666604e-01,4.607486868686868631e-01,5.461425407925407649e-01,5.589000000000000634e-01,6.096294505494506133e-01,5.080766483516483412e-01,5.349481166150670264e-01,5.745838235294117302e-01,5.545508021390374020e-01,5.362529170966632286e-01,5.381168421052631157e-01,5.036907017543859055e-01,5.714774891774890841e-01,5.635195181629963912e-01,5.646466714975844070e-01,5.539404186795491292e-01,5.772861252333234550e-01,5.286973544973544437e-01,5.685374979474548951e-01,5.796593253968254089e-01,5.314353176043558058e-01,5.753934772321980251e-01,5.879632547007072052e-01,5.568363943877463473e-01,5.591642016806722681e-01,5.306229965156794570e-01
6.254933333333334566e-01,6.198333333333334583e-01,4.677321428571428741e-01,5.276842857142856058e-01,6.629555555555554092e-01,6.105321212121213037e-01,5.097532634032634347e-01,5.270000000000001350e-01,5.235991208791208606e-01,4.937140109890110207e-01,6.253570536635708610e-01,5.975551960784313277e-01,5.199616161616161802e-01,5.308163811489507999e-01,5.374039712918660117e-01,5.600585964912280224e-01,6.165499999999999314e-01,5.904301944432379656e-01,5.669295507246376875e-01,4.998237520128824274e-01,5.981493344139895418e-01,5.241874643874644413e-01,5.339227791461411687e-01,6.409337632275131647e-01,5.810485904416213820e-01,5.301671605134453680e-01,5.575297894744407623e-01,5.549772958442312776e-01,5.386739495798319455e-01,5.498430507990335059e-01
4.189733333333333087e-01,6.365933333333333444e-01,5.230535714285714510e-01,5.828128571428570215e-01,4.865822222222221938e-01,4.811583838383838296e-01,5.952146853146853545e-01,4.523999999999999133e-01,5.790742857142856526e-01,6.570982142857143549e-01,5.524393343653251076e-01,5.922325490196078679e-01,5.350021390374330998e-01,5.764645579635362393e-01,6.809589473684209970e-01,6.195343859649121709e-01,5.381439393939393412e-01,5.605181876094919025e-01,4.987804975845410715e-01,4.942588164251207061e-01,5.559325222271342959e-01,5.507820105820107059e-01,6.152244786535303600e-01,5.116207010582008996e-01,6.204377979431336954e-01,5.332542359235129537e-01,5.358937162181587333e-01,5.634914801186385880e-01,5.483495798319327763e-01,5.834755400696863825e-01
4.643599999999999950e-01,6.045800000000001173e-01,5.838535714285715272e-01,5.016728571428571426e-01,5.062711111111111162e-01,6.302779797979797261e-01,5.637851981351982289e-01,5.141833333333333256e-01,5.197270329670329314e-01,5.249537087912088396e-01,5.009139834881319864e-01,5.723535294117647609e-01,4.884568627450980305e-01,5.696951977984174853e-01,5.512305263157895041e-01,5.618801754385965852e-01,5.678404761904762843e-01,5.642535030187204592e-01,5.733649178743961405e-01,5.473886876006441859e-01,5.124784623980743747e-01,5.443689051689052372e-01,5.237410426929391960e-01,5.816323743386243583e-01,5.535091954022988148e-01,5.548833714709465736e-01,5.662526357023748291e-01,5.529782862796381870e-01,5.768984873949579706e-01,5.808059398659685124e-01
5.193999999999999728e-01,5.018533333333332624e-01,5.224821428571428950e-01,4.683257142857142896e-01,5.977777777777777413e-01,4.432379797979798530e-01,4.745656177156177269e-01,5.865500000000000158e-01,5.616540659340659714e-01,5.554078296703296447e-01,5.191839834881319948e-01,4.928773529411765719e-01,5.028729055258468472e-01,5.573896835225318203e-01,5.333316267942583844e-01,5.932407017543859240e-01,5.173489177489176694e-01,5.384330061243105536e-01,5.733822173913043496e-01,5.607249194847020446e-01,5.683510155712740985e-01,5.408283272283271881e-01,5.438651436781608561e-01,6.036588624338623532e-01,5.559339624924379830e-01,5.477988442184437146e-01,5.632808794778908501e-01,5.964905114792211638e-01,5.681124369747899694e-01,6.053435716459532046e-01
4.502533333333333943e-01,5.703666666666666885e-01,4.793535714285713789e-01,5.549371428571427955e-01,5.116444444444444573e-01,4.927268686868687131e-01,4.803664335664334928e-01,5.013666666666666272e-01,5.348738461538461442e-01,5.801589285714285893e-01,5.774367285861712329e-01,5.452485294117647152e-01,5.785461081402258898e-01,5.235178190574475421e-01,5.206691387559807538e-01,5.282182456140349647e-01,5.289508658008658104e-01,5.602992731905774848e-01,5.023224057971015233e-01,5.132249194847020579e-01,5.512268377296393185e-01,5.437236467236468140e-01,5.116206958128078908e-01,5.587763558201057634e-01,5.734333333333333504e-01,5.297567934389180166e-01,4.954513656488988005e-01,5.302268039386635046e-01,5.572053781512604775e-01,5.763561437701466561e-01
